filepath,sr,duration,median_f0,mean_f0,spec_cent_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S10.wav,16000,1.8648125,283.6614678567074,289.2915919351054,1882.259262015327,-541.7842407226562,87.92953491210938,-32.489627838134766,23.684993743896484,-22.62063980102539,-10.84507942199707,-34.26924133300781,6.829939842224121,-9.045223236083984,-2.9260942935943604,-22.322160720825195,-11.595953941345215,0.4253884255886078,109.69956970214844,50.21352767944336,40.134849548339844,29.074464797973633,28.673307418823242,24.5314884185791,20.516460418701172,9.84621810913086,14.498183250427246,7.460855007171631,7.0793328285217285,11.151097297668457,11.033671379089355
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\BGL_Vaal_01_06\BGL_Vaal_01_06_S5.wav,16000,2.167375,280.40333801023763,280.90362779140975,1581.0725467272084,-412.326904296875,85.5328369140625,10.004640579223633,6.738651275634766,-17.751752853393555,-15.981836318969727,-16.630685806274414,-1.8298985958099365,-18.137943267822266,-5.397556304931641,-20.959636688232422,-6.616390705108643,-8.18200397491455,106.08912658691406,33.559635162353516,23.364580154418945,24.13529396057129,13.686525344848633,16.074026107788086,14.959815979003906,12.609063148498535,14.95043659210205,10.21338939666748,9.095367431640625,5.9271626472473145,5.982354640960693
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\BGL_Vaal_01_06\BGL_Vaal_01_06_S9.wav,16000,1.8445625,266.96973631788717,281.6408435369552,2091.3407303392196,-446.073974609375,74.84596252441406,19.305580139160156,9.667776107788086,-12.92733383178711,-15.55085277557373,-14.566239356994629,-4.975709915161133,-18.86823844909668,-6.928328037261963,-19.5014705657959,-10.601131439208984,-6.360161781311035,131.82681274414062,50.28476333618164,33.33390426635742,31.905996322631836,19.856874465942383,12.719779968261719,9.110496520996094,13.635074615478516,14.453564643859863,9.987859725952148,11.501265525817871,8.280516624450684,5.326949119567871
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S11.wav,16000,2.0979375,211.69894286997322,215.94609994205487,2075.2906606448264,-672.7403564453125,72.52788543701172,1.4161312580108643,23.297435760498047,-1.7306649684906006,-5.21754264831543,-11.148815155029297,-6.097160339355469,-6.418493270874023,-7.1109442710876465,-16.839500427246094,-9.79277515411377,-3.897731065750122,131.78207397460938,54.49386215209961,33.38364028930664,22.124324798583984,20.382936477661133,23.263853073120117,19.607105255126953,12.121269226074219,13.769318580627441,5.8413405418396,10.286865234375,7.0632219314575195,9.361993789672852
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\BGL_Vaal_01_06\BGL_Vaal_01_06_S7.wav,16000,2.4748125,280.40333801023763,277.5151328189644,2306.0902681761127,-438.5435791015625,63.30012893676758,28.442676544189453,11.395684242248535,-7.903904914855957,-10.32621955871582,-11.135465621948242,-2.804619789123535,-23.671180725097656,-10.946763038635254,-15.709765434265137,-5.314731121063232,-10.353498458862305,106.16029357910156,46.583229064941406,23.062646865844727,22.46588134765625,15.22558879852295,16.976232528686523,11.260047912597656,10.00497817993164,17.47005844116211,9.461795806884766,10.63609790802002,8.703630447387695,9.068925857543945
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\BGL_Vaal_01_06\BGL_Vaal_01_06_S6.wav,16000,2.275,273.209858100989,225.31364946968804,2409.552968983718,-439.688720703125,63.01576232910156,13.442008018493652,3.4465177059173584,-10.963841438293457,-11.41150188446045,-9.757267951965332,0.8595218658447266,-15.798130989074707,-5.184348106384277,-16.14423942565918,-6.42667818069458,-7.91690731048584,138.0457305908203,42.51533126831055,20.48396110534668,18.94344139099121,14.172867774963379,16.891862869262695,10.196056365966797,8.55699634552002,15.60826587677002,7.687094688415527,11.032973289489746,7.3342366218566895,4.685884952545166
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\BGL_Vaal_01_06\BGL_Vaal_01_06_S8.wav,16000,2.5363125,305.78200836531414,299.2156668616913,2170.7220036363096,-439.0597229003906,60.05037307739258,14.457341194152832,14.009427070617676,-13.733210563659668,-11.600590705871582,-18.182249069213867,0.754530131816864,-18.327167510986328,-9.558727264404297,-18.127307891845703,-9.595542907714844,-7.522263526916504,124.52113342285156,34.244598388671875,17.9832820892334,24.655424118041992,16.082849502563477,16.018678665161133,11.565385818481445,10.177395820617676,15.142928123474121,6.776246547698975,10.162240028381348,6.499554634094238,6.125148773193359
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S1.wav,16000,2.5175,267.74077300753,269.1464212193331,2013.866252687885,-683.3001098632812,77.7064437866211,4.0889739990234375,27.638065338134766,-20.322500228881836,0.723141074180603,-13.213861465454102,-1.3559380769729614,-7.3925957679748535,-10.541805267333984,-15.825152397155762,-13.032917022705078,-6.985021591186523,114.2565689086914,56.594482421875,26.488439559936523,33.272560119628906,24.832794189453125,19.790149688720703,18.620351791381836,13.80629825592041,13.477766036987305,9.856749534606934,9.319031715393066,9.47276782989502,8.89729118347168
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S14.wav,16000,1.74825,282.02769802256034,279.3024151263464,1864.726279865934,-637.16015625,86.34917449951172,7.812920093536377,27.260591506958008,-13.505236625671387,-4.849827766418457,-11.914865493774414,-9.042694091796875,-14.675422668457031,-5.003434658050537,-19.84697723388672,-11.270702362060547,-9.341285705566406,127.98675537109375,69.44442749023438,39.446311950683594,22.01849937438965,18.324657440185547,19.02044105529785,14.809646606445312,15.428150177001953,17.643638610839844,10.224458694458008,8.085957527160645,8.480755805969238,9.820748329162598
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S13.wav,16000,1.9580625,295.3659506116579,295.3780002793873,1760.74967775033,-639.2440185546875,98.11649322509766,8.028669357299805,13.867040634155273,-10.420807838439941,-8.950634002685547,-10.172791481018066,-6.853737831115723,-11.529391288757324,-1.318497896194458,-19.48418617248535,-11.496695518493652,-4.305124759674072,127.21748352050781,56.770904541015625,41.386653900146484,29.395593643188477,24.995922088623047,22.214683532714844,14.576090812683105,7.827690124511719,14.631385803222656,9.790424346923828,9.528777122497559,11.766114234924316,8.471014976501465
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S16.wav,16000,1.888125,277.9854823000129,278.42856498372646,1666.7872797728694,-660.3452758789062,90.5765380859375,5.784268856048584,20.563234329223633,-14.488715171813965,-5.753120422363281,-10.346136093139648,-10.347535133361816,-9.9425630569458,-9.617188453674316,-12.636554718017578,-14.456201553344727,-4.044831275939941,139.65658569335938,57.96445083618164,44.15351486206055,25.557445526123047,22.456985473632812,16.606386184692383,16.852020263671875,13.169254302978516,14.9766206741333,6.38654088973999,9.543033599853516,8.64573860168457,6.5396552085876465
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S12.wav,16000,2.2145,296.2214693843298,276.65703587241103,1873.2364592933113,-620.5444946289062,78.42230224609375,2.234602689743042,38.22740173339844,-16.897829055786133,-4.458475112915039,-11.701842308044434,-16.5281925201416,-21.381858825683594,0.34178951382637024,-15.45478343963623,-16.969493865966797,-7.212174892425537,133.35711669921875,57.40250778198242,35.67571258544922,41.724708557128906,16.08758544921875,15.045734405517578,17.90772247314453,17.844173431396484,15.167756080627441,10.6774263381958,8.884598731994629,8.234816551208496,9.213749885559082
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S15.wav,16000,2.2378125,284.4830849399648,274.0718353809628,1461.535503114992,-617.3590087890625,97.54143524169922,-3.902926206588745,33.69145584106445,-19.827173233032227,-10.99691104888916,-25.873292922973633,-8.133702278137207,-15.626093864440918,-7.658966064453125,-18.110925674438477,-13.870376586914062,-6.535316467285156,109.98930358886719,41.068084716796875,34.072364807128906,37.160667419433594,20.654232025146484,22.926958084106445,20.712793350219727,18.515806198120117,16.583282470703125,11.995868682861328,11.037391662597656,9.829116821289062,8.627574920654297
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S18.wav,16000,1.9114375,286.1310786858231,266.3239042963811,1662.4078934639872,-675.1947021484375,88.26659393310547,9.052318572998047,35.02544403076172,-20.809024810791016,0.005267651751637459,-13.830438613891602,-12.68985652923584,-13.906251907348633,-10.999625205993652,-13.672174453735352,-17.32393455505371,-6.34893798828125,129.46420288085938,46.421817779541016,32.7720832824707,33.00831985473633,28.777170181274414,13.709882736206055,20.88420867919922,12.542247772216797,15.32148265838623,10.587320327758789,9.775136947631836,12.612232208251953,6.879378318786621
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S19.wav,16000,1.981375,269.2917795270241,261.4019394802695,1784.8777520433923,-642.752685546875,84.68856811523438,-16.713085174560547,16.601009368896484,-20.578500747680664,-0.28341051936149597,-18.163318634033203,-12.008940696716309,-7.615485668182373,-4.551356315612793,-20.787309646606445,-15.521832466125488,-0.9889229536056519,119.44911193847656,47.551483154296875,33.90946960449219,37.55562210083008,22.90520477294922,13.395817756652832,15.836978912353516,18.079315185546875,10.0079984664917,9.959336280822754,10.243806838989258,9.10387134552002,11.073319435119629
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S17.wav,16000,2.5408125,270.0717752314528,263.89275438176463,1779.213258302684,-632.76708984375,86.43622589111328,-15.865652084350586,29.173736572265625,-19.663394927978516,-3.486196994781494,-12.550976753234863,-2.6171875,-9.555105209350586,-8.425339698791504,-16.76483726501465,-11.562073707580566,-3.636914014816284,141.30715942382812,41.180267333984375,36.81696319580078,39.64569854736328,26.69373321533203,14.438981056213379,17.09105110168457,18.352598190307617,11.626579284667969,10.14737606048584,8.957367897033691,7.8969645500183105,8.15077018737793
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S2.wav,16000,1.5816875,266.19869962824436,247.3922217869681,1885.5533654606645,-623.3922119140625,80.43347930908203,3.6682698726654053,37.9255256652832,-10.62592887878418,-14.614360809326172,-11.642470359802246,-10.108762741088867,-18.884546279907227,-5.989643096923828,-17.883129119873047,-13.838735580444336,-6.961676120758057,117.5334243774414,50.27882766723633,29.243579864501953,26.61299705505371,21.410524368286133,22.78264808654785,14.839799880981445,15.780206680297852,15.607409477233887,7.370984077453613,6.671875953674316,9.230719566345215,12.777780532836914
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S24.wav,16000,1.678375,288.6197829762387,292.4339548508839,2095.684554298916,-638.2442016601562,55.589359283447266,-4.546170711517334,35.39803695678711,-18.15817642211914,-7.97694206237793,-5.077597618103027,-3.456892490386963,-21.46644401550293,-8.854086875915527,-19.181867599487305,-16.317581176757812,-9.661520957946777,130.9202880859375,49.775779724121094,41.67458724975586,37.209617614746094,22.9885311126709,18.395389556884766,12.061491966247559,12.944992065429688,16.541975021362305,10.084942817687988,8.165472984313965,8.76987361907959,11.160384178161621
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Soweto\LL_SW_08_04_2021\LL_SW_08_04_2021_S21.wav,16000,1.946375,282.02769802256034,280.76632948435065,1825.373257475154,-622.5850830078125,87.12499237060547,-29.409961700439453,6.810369968414307,-19.340810775756836,-6.477120876312256,-29.153223037719727,1.8583592176437378,-7.87800407409668,-9.729981422424316,-22.358903884887695,-13.526135444641113,-0.8722679615020752,152.950927734375,47.12932205200195,42.97726821899414,16.55487823486328,22.926700592041016,17.708507537841797,26.646329879760742,11.689775466918945,7.859817028045654,9.14203929901123,11.061180114746094,11.167153358459473,9.200336456298828
