filepath,sr,duration,median_f0,mean_f0,spec_cent_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S14.wav,16000,1.4955625,260.1187129259726,251.16655247639693,1806.1139420146153,-455.4007568359375,82.93633270263672,-25.148208618164062,2.9766407012939453,-19.033161163330078,9.01811408996582,-19.603334426879883,-19.37317657470703,-16.286582946777344,-15.116464614868164,-21.483322143554688,-19.385400772094727,-11.678557395935059,105.52357482910156,43.37565231323242,24.473875045776367,21.100053787231445,12.808277130126953,7.92868185043335,13.234524726867676,12.287369728088379,11.216973304748535,13.104089736938477,10.665971755981445,12.811798095703125,8.495887756347656
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S2.wav,16000,2.162375,250.5345445219814,259.58273456499586,1329.412394107195,-510.5101623535156,116.92941284179688,-14.92111873626709,9.966573715209961,-13.793015480041504,-4.235897064208984,-14.650568962097168,-12.476585388183594,-18.96039581298828,-14.827459335327148,-20.237857818603516,-18.37765121459961,-12.099305152893066,79.51258087158203,24.034669876098633,26.03851890563965,19.347049713134766,14.26418399810791,12.843596458435059,10.808401107788086,10.961461067199707,11.842978477478027,8.152483940124512,5.899058818817139,7.592189311981201,6.311860084533691
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S18.wav,16000,1.714625,269.2917795270241,315.61743424185005,1403.7466035071013,-492.7376403808594,106.67649841308594,-12.624890327453613,12.20461654663086,-25.35083770751953,-1.4754371643066406,-12.488883018493652,-15.430489540100098,-14.882274627685547,-19.430198669433594,-20.215145111083984,-17.51178550720215,-8.78364372253418,89.49575805664062,41.25277328491211,24.22640037536621,22.130582809448242,15.019018173217773,9.106552124023438,14.663470268249512,12.935647010803223,10.890671730041504,11.243410110473633,6.852897644042969,8.804422378540039,8.250609397888184
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S16.wav,16000,1.8384375,261.6255653005986,259.92527074924345,1424.4603105321705,-519.5665283203125,109.12612915039062,-9.915802955627441,7.975274085998535,-26.161954879760742,2.7678823471069336,-20.059892654418945,-17.613204956054688,-19.391260147094727,-15.187792778015137,-21.31315040588379,-16.05322265625,-8.120301246643066,96.29064178466797,40.87184143066406,28.206212997436523,21.202068328857422,13.924124717712402,12.32049560546875,15.64593505859375,10.330162048339844,11.79996109008789,10.703444480895996,5.58690071105957,9.571292877197266,10.154631614685059
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S13.wav,16000,2.0385,254.17759331190004,253.7480813229568,1831.3726600978257,-474.7729797363281,83.77062225341797,-15.120635032653809,3.9646530151367188,-28.314775466918945,6.881650447845459,-19.255952835083008,-18.5588436126709,-16.324058532714844,-15.58683967590332,-17.36948013305664,-18.53204345703125,-10.045354843139648,106.49689483642578,38.69505310058594,34.237449645996094,28.1273136138916,19.827655792236328,8.02518081665039,13.740407943725586,11.166433334350586,13.609212875366211,7.947391033172607,8.042672157287598,7.750707626342773,7.687849998474121
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S19.wav,16000,1.905125,246.94165062806206,232.3904941558033,1875.639249582822,-457.1168518066406,86.22682189941406,-45.33707046508789,1.3794169425964355,-25.688940048217773,4.2435102462768555,-14.16723346710205,-13.033629417419434,-7.230275630950928,-12.83328914642334,-21.981773376464844,-17.389789581298828,-8.799473762512207,109.08647918701172,41.56279754638672,29.3906192779541,17.992834091186523,12.48280143737793,9.0318021774292,16.52303123474121,12.693906784057617,7.235868453979492,7.059968948364258,9.208648681640625,12.672450065612793,9.754575729370117
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S17.wav,16000,2.11475,257.875767032934,265.91103142013714,1543.91139933813,-435.8363342285156,98.83353424072266,-43.03074264526367,6.522886276245117,-31.855493545532227,-0.48435354232788086,-14.577500343322754,-20.38848304748535,-9.024829864501953,-21.22210693359375,-23.616758346557617,-22.250961303710938,-6.839869976043701,111.12487030029297,35.53487777709961,29.256881713867188,27.06800651550293,13.835040092468262,13.188328742980957,15.236715316772461,10.973040580749512,10.39907169342041,9.778595924377441,9.01882553100586,10.710177421569824,6.85540771484375
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S15.wav,16000,2.829125,267.74077300753,273.8496013305259,1714.7276202729083,-473.0441589355469,85.28678894042969,-22.831323623657227,8.863384246826172,-25.630596160888672,6.856777191162109,-27.800012588500977,-16.76007080078125,-18.091657638549805,-16.23874282836914,-21.028642654418945,-18.267040252685547,-8.71259593963623,97.68426513671875,34.83389663696289,27.033977508544922,21.131698608398438,11.148391723632812,8.896646499633789,16.244050979614258,11.984189987182617,12.495552062988281,9.547869682312012,9.034611701965332,11.11821174621582,6.557209491729736
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S24.wav,16000,1.8289375,238.52991146631203,249.90791500121114,1765.815645491955,-504.0829162597656,75.19194030761719,-19.649023056030273,18.741621017456055,-21.696975708007812,0.6907304525375366,-9.553956985473633,-8.914399147033691,-13.337213516235352,-15.732056617736816,-22.781408309936523,-9.704182624816895,-7.365051746368408,97.5614013671875,26.365121841430664,27.310678482055664,17.84176254272461,9.960651397705078,6.405324459075928,13.406892776489258,8.726557731628418,8.61809253692627,8.401333808898926,6.6547441482543945,7.634738445281982,10.597759246826172
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\SM_FS_23_04_21\SM_FS_23_04_21_S21.wav,16000,1.800375,252.71363809934766,227.24678017790322,1532.3534575746944,-455.3329162597656,104.93193817138672,-36.903377532958984,-3.9994149208068848,-21.592164993286133,0.39444324374198914,-25.48288917541504,-13.150617599487305,-5.108077526092529,-9.564427375793457,-29.61757469177246,-14.300980567932129,-4.744956016540527,109.25975036621094,30.036548614501953,22.304054260253906,12.568748474121094,13.327227592468262,10.973742485046387,21.2182674407959,10.26846694946289,8.215768814086914,8.400678634643555,9.011552810668945,6.963215351104736,5.4203901290893555
