filepath,sr,duration,median_f0,mean_f0,spec_cent_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S16.wav,16000,1.668125,244.1052838549259,255.95329178232612,1555.5277321460005,-479.80364990234375,98.61775207519531,-17.568103790283203,10.036139488220215,-27.86396598815918,2.1933624744415283,-27.709308624267578,-11.593022346496582,-14.310765266418457,-16.75943946838379,-20.311731338500977,-13.899131774902344,-13.231739044189453,111.84858703613281,50.17784118652344,21.624982833862305,21.454845428466797,17.166019439697266,12.645326614379883,14.824904441833496,8.240629196166992,9.179749488830566,5.662449836730957,8.273080825805664,8.038046836853027,10.633975982666016
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S14.wav,16000,1.785125,246.23051100335562,258.10132123405896,1715.574036008931,-469.9914245605469,85.49225616455078,-12.190701484680176,9.672136306762695,-24.221649169921875,3.149639129638672,-18.74428367614746,-15.495341300964355,-19.723373413085938,-19.427547454833984,-23.045635223388672,-12.017643928527832,-14.22259521484375,109.61222076416016,44.86988830566406,26.394596099853516,16.771419525146484,15.10879898071289,9.92751407623291,10.019442558288574,11.987542152404785,11.949256896972656,8.270689010620117,7.186240196228027,12.77214527130127,9.314643859863281
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S13.wav,16000,1.7149375,254.17759331190004,256.02428441636545,1571.2662467604769,-465.6618957519531,98.17963409423828,-7.740533828735352,0.850004255771637,-32.76881408691406,-1.2410383224487305,-21.13568878173828,-16.681190490722656,-16.656681060791016,-12.756214141845703,-20.474580764770508,-13.32952880859375,-12.815141677856445,114.25044250488281,35.25748825073242,38.00440216064453,22.327486038208008,22.396696090698242,5.144747734069824,9.854628562927246,11.536994934082031,7.45052433013916,5.313479423522949,6.51378059387207,7.374099254608154,7.1450605392456055
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S1.wav,16000,1.735625,249.81097439559304,259.0136084420774,1568.9989101367576,-484.0636291503906,97.20497131347656,-28.355560302734375,0.9521265029907227,-26.345186233520508,-5.137917995452881,-21.0360164642334,3.492734909057617,-21.941423416137695,-15.878922462463379,-16.553707122802734,-7.5627312660217285,-15.914090156555176,92.2331314086914,36.459625244140625,32.963623046875,22.65557861328125,19.450809478759766,9.97640323638916,12.066569328308105,7.215678691864014,9.83601188659668,8.78390884399414,5.4118242263793945,6.1221442222595215,9.382242202758789
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S11.wav,16000,1.925625,286.1883606623613,247.29771518246133,1966.8056037715196,-487.2685241699219,72.67717742919922,-20.0194149017334,9.120244979858398,-18.705665588378906,2.202561855316162,-25.234468460083008,-4.425537586212158,-16.093862533569336,-18.38992691040039,-21.291624069213867,-10.261204719543457,-9.515295028686523,117.64645385742188,42.86190414428711,24.705324172973633,13.214577674865723,17.08820152282715,6.761805534362793,19.10177230834961,10.646510124206543,12.308740615844727,7.853552341461182,9.38062858581543,5.733259201049805,10.121857643127441
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S10.wav,16000,2.1948125,280.40333801023763,236.60394192768916,2000.5521810497635,-447.0053405761719,73.68476867675781,-45.88594055175781,-1.5005555152893066,-27.251667022705078,6.807647228240967,-23.585494995117188,-3.241485834121704,-9.240069389343262,-15.216384887695312,-23.717920303344727,-12.889772415161133,-12.774186134338379,133.0513458251953,32.16450119018555,28.76251792907715,14.201903343200684,17.94561195373535,8.562906265258789,17.855243682861328,9.272310256958008,6.824657440185547,8.422329902648926,8.932626724243164,6.723562240600586,8.674551963806152
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S15.wav,16000,2.540125,278.7883336231537,280.6232565508303,1388.2642090687955,-432.68487548828125,98.6633071899414,-17.734800338745117,6.435848236083984,-33.22289276123047,-6.941307067871094,-32.92087173461914,-15.405242919921875,-14.703021049499512,-17.12116813659668,-24.4605655670166,-16.464862823486328,-13.871988296508789,98.32449340820312,31.302536010742188,25.62854766845703,26.71952247619629,15.2352294921875,9.073156356811523,11.858024597167969,12.301722526550293,10.416667938232422,6.869664669036865,7.789901256561279,6.8731255531311035,7.882591247558594
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S12.wav,16000,2.6338125,281.21551801639896,276.7216391260071,1692.968546753649,-441.5990295410156,84.9710693359375,-10.219195365905762,5.772977828979492,-31.447711944580078,3.6130359172821045,-27.230260848999023,-20.254255294799805,-16.218950271606445,-16.567296981811523,-24.018550872802734,-18.9877872467041,-14.56493854522705,97.26521301269531,59.00934600830078,40.79092788696289,29.832942962646484,17.212196350097656,10.461861610412598,12.985820770263672,13.306620597839355,12.692989349365234,10.979475975036621,7.965436935424805,8.529263496398926,6.678576469421387
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S2.wav,16000,1.37625,260.1187129259726,267.5040194643965,1603.706856496279,-491.16619873046875,85.54271697998047,-17.405000686645508,19.741615295410156,-17.293779373168945,-11.835785865783691,-23.45977210998535,-6.485136032104492,-22.125478744506836,-21.198951721191406,-15.90966796875,-10.252364158630371,-17.436128616333008,95.56062316894531,34.81893539428711,17.306081771850586,15.625181198120117,26.917827606201172,8.636784553527832,12.893181800842285,10.196401596069336,9.952510833740234,6.703952312469482,6.843857765197754,5.195103645324707,5.947605133056641
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Free State\KM_FS_19_04\KM_FS_19_04_S18.wav,16000,1.627125,261.6255653005986,264.83159672381083,1553.2193988213114,-480.8233337402344,94.5455093383789,3.170186758041382,18.566736221313477,-36.490020751953125,-3.963468551635742,-28.75894546508789,-11.695799827575684,-15.73951530456543,-16.90140724182129,-16.694019317626953,-18.39688491821289,-13.992840766906738,117.6405258178711,47.2905158996582,30.325302124023438,30.95305824279785,21.894214630126953,13.443656921386719,13.102999687194824,7.809484481811523,9.15686321258545,8.638059616088867,6.472070693969727,8.387428283691406,8.253076553344727
